"customer_id","last_purchase","frequency","monetary"
16796.0,"2011-09-11",1,305.62
16797.0,"2010-11-11",5,1802.02
16798.0,"2010-06-03",3,841.16
16799.0,"2010-10-03",2,452.78
16800.0,"2011-11-28",1,1162.65
16801.0,"2011-06-29",4,1594.23
16802.0,"2010-01-29",2,582.61
16803.0,"2011-10-05",1,332.30
16804.0,"2011-11-16",3,536.99
16805.0,"2011-06-19",5,1091.34
16806.0,"2011-08-28",4,762.16
16807.0,"2011-07-20",6,2123.88
16808.0,"2011-09-01",2,288.42
16809.0,"2011-11-16",9,1727.43
16810.0,"2011-05-31",2,842.04
16811.0,"2011-12-05",2,547.07
16812.0,"2010-12-14",4,2392.00
16813.0,"2011-12-01",10,1652.18
16814.0,"2011-11-25",36,11924.85
16815.0,"2010-09-12",2,406.02
16816.0,"2011-08-28",4,417.06
16817.0,"2011-12-07",13,2560.70
16818.0,"2011-11-29",11,3349.57
16819.0,"2010-08-31",2,182.59
16820.0,"2011-09-05",1,497.61
16821.0,"2010-11-23",1,113.35
16822.0,"2010-01-22",1,181.39
16823.0,"2011-04-26",7,2243.09
16824.0,"2011-11-24",3,686.24
16825.0,"2011-11-01",5,1826.89
16826.0,"2011-10-19",1,341.70
16827.0,"2010-11-11",5,392.13
16828.0,"2011-09-07",2,128.50
16829.0,"2011-07-06",2,513.32
16830.0,"2011-11-01",4,1207.50
16831.0,"2010-05-24",1,91.80
16832.0,"2011-06-08",5,417.61
16833.0,"2011-12-08",6,2409.04
16834.0,"2011-04-26",2,898.96
16835.0,"2011-08-03",6,1456.66
16836.0,"2011-10-31",4,782.37
16837.0,"2011-11-08",11,3170.98
16838.0,"2011-05-26",4,1159.61
16839.0,"2011-12-01",44,21758.25
16840.0,"2010-04-15",2,139.85
16841.0,"2011-11-03",12,4006.06
16842.0,"2011-08-31",3,1264.19
16843.0,"2011-10-28",35,19571.43
16844.0,"2010-05-26",2,614.34
16845.0,"2010-03-31",1,253.88
16846.0,"2011-10-20",3,842.41
16847.0,"2011-10-27",2,614.89
16848.0,"2011-10-18",4,1411.62
16849.0,"2011-06-06",1,124.57
16850.0,"2011-01-10",1,332.41
16851.0,"2011-12-05",3,342.45
16852.0,"2011-11-29",2,144.91
16854.0,"2010-10-18",2,1408.96
16855.0,"2011-11-16",2,328.40
16856.0,"2011-11-25",3,358.49
16857.0,"2010-09-23",1,352.80
16858.0,"2010-12-06",10,4292.59
16859.0,"2011-07-18",7,1932.41
16860.0,"2010-09-13",3,1610.62
16861.0,"2011-10-11",5,946.59
16862.0,"2010-06-10",4,662.33
16863.0,"2011-11-08",3,834.27
16864.0,"2010-10-01",2,409.25
16865.0,"2010-11-03",1,130.95
16866.0,"2011-07-22",3,207.74
16867.0,"2010-01-19",1,76.74
16868.0,"2010-11-10",3,384.56
16869.0,"2011-11-17",4,817.12
16870.0,"2010-08-27",1,450.16
16871.0,"2011-11-17",6,2812.34
16872.0,"2011-09-23",6,1213.13
16873.0,"2011-12-05",12,14617.39
16874.0,"2010-11-25",1,209.89
16875.0,"2011-10-03",11,4234.53
16876.0,"2010-11-01",1,136.01
16877.0,"2011-11-27",6,846.62
16878.0,"2011-09-16",1,13.30
16880.0,"2011-11-09",8,1813.21
16881.0,"2011-10-04",1,432.00
16882.0,"2011-10-04",3,705.12
16883.0,"2011-06-05",19,2246.06
16884.0,"2011-11-02",4,1070.97
16885.0,"2011-11-24",4,684.60
16886.0,"2010-09-09",1,134.00
16887.0,"2011-11-04",3,658.17
16888.0,"2010-11-04",3,434.20
16889.0,"2011-05-29",6,2526.65
16890.0,"2010-08-20",3,285.41
16891.0,"2011-12-08",11,1727.94
16892.0,"2011-12-08",7,754.75
16893.0,"2010-12-08",2,249.89
16894.0,"2010-07-25",3,1306.96
16895.0,"2011-10-06",5,1102.90
16896.0,"2010-06-02",1,103.95
16897.0,"2011-02-13",2,289.78
16898.0,"2011-11-13",5,885.21
16899.0,"2011-12-02",8,1695.77
16900.0,"2011-11-23",3,887.11
16901.0,"2009-12-10",1,204.26
16902.0,"2011-08-15",1,1706.88
16903.0,"2011-11-10",3,1041.75
16904.0,"2011-12-05",21,4675.36
16905.0,"2011-12-04",17,4706.77
16906.0,"2011-09-19",7,1410.92
16907.0,"2011-11-10",9,1470.89
16908.0,"2009-12-17",1,252.59
16909.0,"2011-09-28",1,379.14
16910.0,"2011-12-05",8,1508.96
16911.0,"2010-03-14",2,255.25
16912.0,"2011-11-11",15,4460.51
16913.0,"2011-02-22",3,423.91
16914.0,"2011-11-03",1,183.76
16915.0,"2011-11-30",11,1543.18
16916.0,"2011-11-16",4,902.02
16917.0,"2011-03-08",2,1851.88
16918.0,"2011-10-21",16,3206.54
16919.0,"2011-07-06",24,4909.66
16920.0,"2010-10-24",1,355.45
16921.0,"2011-10-09",3,409.21
16922.0,"2010-05-16",1,611.08
16923.0,"2011-11-27",32,13157.13
16924.0,"2011-11-18",3,829.89
16925.0,"2010-06-17",1,125.65
16926.0,"2010-12-03",5,1169.61
16927.0,"2011-08-16",3,543.05
16928.0,"2011-09-20",29,3897.53
16929.0,"2011-12-06",7,1295.39
16930.0,"2011-11-13",3,378.89
16931.0,"2011-12-04",23,5032.22
16932.0,"2011-10-17",3,412.55
16933.0,"2011-12-08",9,3099.30
16934.0,"2011-10-16",6,2083.14
16935.0,"2010-11-23",3,530.86
16936.0,"2011-11-14",2,548.29
16937.0,"2010-07-28",1,196.25
16938.0,"2011-12-01",9,6995.36
16939.0,"2010-08-08",3,433.85
16940.0,"2011-10-18",8,6427.66
16941.0,"2010-04-07",1,33.00
16942.0,"2011-11-27",9,1904.99
16943.0,"2011-05-12",5,1299.49
16944.0,"2010-04-09",1,101.36
16945.0,"2011-11-18",33,8548.16
16946.0,"2010-11-21",5,1222.04
16947.0,"2011-04-18",5,955.21
16948.0,"2011-07-24",7,868.77
16949.0,"2011-12-06",6,1286.27
16950.0,"2011-10-14",10,3541.77
16951.0,"2011-07-28",3,1277.75
16952.0,"2011-08-22",5,795.83
16953.0,"2011-11-09",1,20.80
16954.0,"2011-12-09",20,6081.88
16955.0,"2011-06-08",6,1120.31
16956.0,"2011-11-22",1,308.74
16957.0,"2011-04-14",2,416.64
16958.0,"2010-09-30",1,778.49
16959.0,"2011-09-13",1,117.35
16960.0,"2011-11-01",8,1990.88
16961.0,"2011-08-15",3,794.56
16962.0,"2010-10-26",1,251.04
16963.0,"2011-06-05",1,110.55
16964.0,"2009-12-06",2,207.85
16965.0,"2011-04-27",1,201.19
16966.0,"2011-12-01",7,2154.97
16967.0,"2011-06-03",1,319.02
16968.0,"2011-12-05",2,439.43
16969.0,"2011-10-31",3,650.41
16970.0,"2010-03-23",1,71.40
16971.0,"2011-11-01",1,357.21
16972.0,"2010-11-22",2,749.00
16973.0,"2010-11-18",1,127.00
16974.0,"2010-07-05",2,365.50
16975.0,"2010-10-12",3,926.12
16976.0,"2011-03-17",1,251.52
16977.0,"2010-11-09",4,496.00
16978.0,"2011-09-23",3,768.88
16979.0,"2011-12-06",9,2859.74
16980.0,"2011-03-29",3,1422.83
16982.0,"2011-10-10",1,384.06
16983.0,"2011-11-27",11,3490.53
16984.0,"2011-09-12",9,10350.53
16985.0,"2011-11-22",23,10923.16
16986.0,"2011-11-10",11,4888.75
16987.0,"2011-12-06",11,2521.40
16988.0,"2011-12-04",2,382.67
16989.0,"2011-12-02",6,1133.25
16990.0,"2011-05-05",2,344.00
16991.0,"2010-10-14",1,1041.21
16992.0,"2011-11-29",13,5476.50
16993.0,"2010-09-02",2,1950.95
16996.0,"2011-11-09",9,2123.61
16997.0,"2011-02-24",3,702.00
16998.0,"2011-07-13",5,402.00
16999.0,"2011-11-16",2,484.82
17000.0,"2010-11-08",2,406.30
17001.0,"2011-12-09",19,6640.80
17002.0,"2011-09-15",7,2571.55
17003.0,"2010-11-02",4,828.21
17004.0,"2011-10-24",4,2324.36
17005.0,"2010-08-26",2,622.36
17006.0,"2011-12-05",8,1635.27
17007.0,"2011-10-20",7,1120.10
17008.0,"2010-10-06",1,81.36
17009.0,"2010-06-06",1,242.06
17010.0,"2011-11-21",1,195.36
17011.0,"2011-11-09",3,671.70
17012.0,"2009-12-14",1,360.61
17014.0,"2011-12-01",3,583.43
17015.0,"2011-11-11",3,1838.61
17016.0,"2010-05-12",1,552.40
17017.0,"2011-12-07",29,12576.99
17018.0,"2011-10-30",6,2287.70
17019.0,"2011-11-28",11,3602.29
17020.0,"2010-06-15",2,935.62
17021.0,"2010-09-23",6,1182.22
17022.0,"2011-11-08",2,260.00
17023.0,"2010-10-18",3,800.18
17024.0,"2011-10-25",3,95.85
17025.0,"2011-10-10",5,1349.67
17026.0,"2011-06-07",3,175.83
17027.0,"2011-09-22",9,1310.63
17028.0,"2010-05-07",3,1593.83
17029.0,"2011-08-21",7,2137.30
17030.0,"2011-10-07",1,146.87
17031.0,"2011-11-28",6,2773.85
17032.0,"2010-06-10",8,2984.32
17033.0,"2011-09-14",4,1332.79
17034.0,"2011-11-23",5,1276.42
17035.0,"2011-04-08",4,613.59
17036.0,"2010-11-21",1,176.90
17037.0,"2011-09-13",1,1267.32
17038.0,"2011-11-09",2,743.17
17039.0,"2010-04-14",1,1954.99
17040.0,"2011-07-25",2,463.25
17041.0,"2011-11-13",6,1655.20
17042.0,"2011-12-07",5,1036.58
17043.0,"2011-11-07",8,2593.65
17044.0,"2011-11-14",12,11962.30
17045.0,"2011-08-18",5,827.68
17046.0,"2011-07-05",5,1906.07
17047.0,"2011-09-15",6,2289.23
17048.0,"2011-08-14",7,2071.68
17049.0,"2011-12-07",19,9942.53
17050.0,"2011-09-04",11,4648.59
17051.0,"2011-05-29",4,706.49
17052.0,"2011-11-11",1,399.09
17053.0,"2011-08-01",1,498.48
17054.0,"2011-11-11",5,1356.33
17055.0,"2010-09-20",1,232.85
17056.0,"2009-12-01",1,128.60
17057.0,"2010-04-22",1,294.74
17058.0,"2011-09-19",3,1179.89
17059.0,"2011-11-10",9,4864.57
17060.0,"2011-03-18",1,234.24
17061.0,"2011-09-27",11,5232.23
17062.0,"2011-01-30",6,889.75
17063.0,"2011-11-18",13,3638.53
17064.0,"2011-10-12",3,855.45
17065.0,"2010-03-12",2,194.70
17066.0,"2009-12-13",1,228.34
17067.0,"2009-12-15",3,454.54
17068.0,"2011-11-27",47,8987.68
17069.0,"2011-11-11",14,5517.23
17070.0,"2011-08-17",2,437.42
17071.0,"2011-11-11",13,3793.71
17072.0,"2010-03-24",1,273.35
17073.0,"2011-11-22",4,1446.09
17074.0,"2010-05-26",1,203.05
17075.0,"2011-11-22",10,2236.63
17076.0,"2011-11-03",6,1242.75
17077.0,"2010-05-10",1,306.00
17078.0,"2011-11-03",2,378.20
17079.0,"2011-09-22",1,118.80
17080.0,"2011-11-17",7,957.53
17081.0,"2011-11-14",6,949.39
17082.0,"2011-11-06",6,4732.03
17083.0,"2011-08-22",9,4049.79
17084.0,"2011-11-04",3,5001.21
17085.0,"2011-08-08",28,7847.67
17086.0,"2011-12-02",6,2050.08
17087.0,"2009-12-02",1,221.53
17088.0,"2011-11-11",4,1991.01
17089.0,"2010-11-18",1,128.45
17090.0,"2011-12-05",13,3080.18
17091.0,"2011-12-07",19,7495.75
17092.0,"2011-10-20",11,5511.41
17093.0,"2010-04-26",1,235.88
17094.0,"2011-01-21",2,402.20
17095.0,"2011-11-17",7,2572.25
17096.0,"2011-11-24",11,3697.93
17097.0,"2011-12-07",9,1143.36
17098.0,"2010-11-23",3,591.07
17099.0,"2010-06-24",1,582.17
17100.0,"2011-11-21",2,971.74
17101.0,"2011-11-29",7,2507.05
17102.0,"2011-03-23",1,25.50
17103.0,"2009-12-17",1,424.30
17104.0,"2010-10-12",1,474.03
17105.0,"2011-07-03",2,665.78
17106.0,"2010-11-15",1,481.58
17107.0,"2011-11-06",10,16052.72
17108.0,"2010-02-14",1,174.95
17109.0,"2011-11-10",8,1291.71
17110.0,"2011-06-27",3,499.90
17111.0,"2011-10-23",2,459.58
17112.0,"2010-07-25",1,197.57
17113.0,"2010-05-14",6,2305.59
17114.0,"2011-12-04",8,801.12
17115.0,"2011-12-01",7,2761.49
17116.0,"2010-03-01",1,389.78
17117.0,"2011-02-24",1,116.20
17118.0,"2011-01-26",1,157.02
17119.0,"2011-12-06",2,606.91
17120.0,"2011-04-20",1,307.46
17121.0,"2010-11-02",1,314.74
17122.0,"2011-08-12",4,570.50
17123.0,"2011-07-01",3,977.17
17124.0,"2011-06-07",1,294.24
17125.0,"2011-10-20",1,230.50
17126.0,"2011-07-10",9,2016.43
17127.0,"2010-10-07",5,1155.03
17128.0,"2011-01-09",1,157.09
17129.0,"2010-07-07",1,31.85
17131.0,"2011-12-04",5,2463.17
17132.0,"2010-09-13",2,1220.91
17133.0,"2011-11-24",12,14622.33
17134.0,"2011-08-25",3,625.30
17135.0,"2011-11-23",10,1722.18
17136.0,"2010-02-15",1,231.68
17137.0,"2010-10-19",6,1099.81
17138.0,"2011-03-09",7,4417.27
17139.0,"2011-11-24",25,19566.76
17140.0,"2011-04-06",1,454.12
17141.0,"2010-10-17",4,727.58
17142.0,"2011-04-14",4,1275.25
17143.0,"2010-10-18",2,880.97
17144.0,"2011-12-08",2,984.57
17145.0,"2010-07-15",4,3120.91
17146.0,"2011-08-26",13,5852.64
17147.0,"2011-11-17",9,3199.95
17148.0,"2011-10-19",1,124.88
17149.0,"2010-09-14",1,143.10
17150.0,"2010-11-28",6,1357.95
17151.0,"2009-12-04",1,231.90
17152.0,"2011-05-29",4,2016.50
17153.0,"2011-11-15",1,213.78
17154.0,"2011-09-25",1,329.34
17155.0,"2011-11-22",7,892.46
17156.0,"2010-08-05",1,591.87
17157.0,"2011-12-02",19,5151.90
17158.0,"2011-11-07",5,1980.00
17159.0,"2011-11-18",5,2099.59
17160.0,"2011-11-08",17,10209.16
17161.0,"2010-09-21",1,856.01
17162.0,"2011-11-11",10,1715.46
17163.0,"2011-11-18",4,699.78
17164.0,"2011-11-07",7,2467.35
17165.0,"2011-02-28",6,1794.32
17166.0,"2011-11-01",2,206.34
17167.0,"2010-11-25",3,867.11
17168.0,"2010-07-29",1,400.20
17169.0,"2011-10-13",3,1156.73
17170.0,"2010-11-30",2,178.68
17171.0,"2011-02-23",2,384.59
17172.0,"2011-09-22",3,956.57
17173.0,"2011-12-04",8,3766.60
17174.0,"2011-05-06",1,59.90
17175.0,"2011-10-26",4,1443.69
17176.0,"2011-05-22",3,902.32
17177.0,"2010-07-22",1,119.50
17178.0,"2009-12-08",1,432.96
17179.0,"2011-06-14",6,1507.26
17180.0,"2011-10-14",11,2236.77
17181.0,"2011-10-13",3,309.85
17182.0,"2010-10-13",2,321.30
17183.0,"2011-12-02",6,3347.31
17184.0,"2010-05-19",2,198.41
17185.0,"2010-04-27",3,229.46
17186.0,"2011-10-24",2,144.00
17187.0,"2011-04-27",2,467.71
17188.0,"2011-11-28",13,4592.93
17189.0,"2011-08-25",5,953.63
17190.0,"2011-10-12",7,1726.57
17191.0,"2011-11-11",15,4310.34
17192.0,"2010-06-21",1,75.28
17193.0,"2011-11-04",9,2310.04
17194.0,"2011-03-11",3,812.50
17195.0,"2010-02-22",1,562.98
17196.0,"2010-10-08",1,327.75
17197.0,"2011-11-10",1,1013.01
17198.0,"2011-11-16",3,692.22
17199.0,"2010-05-06",1,135.04
17200.0,"2010-11-17",4,356.71
17201.0,"2011-10-17",4,1143.10
17202.0,"2010-10-15",1,160.65
17203.0,"2011-11-04",10,5564.09
17204.0,"2011-06-17",9,5504.69
17205.0,"2011-10-17",3,999.35
17206.0,"2011-10-17",1,204.24
17207.0,"2010-02-25",1,292.62
17208.0,"2010-11-09",1,111.15
17209.0,"2010-02-28",3,595.70
17210.0,"2010-11-12",1,251.72
17211.0,"2011-11-13",13,3773.35
17212.0,"2011-03-31",3,794.41
17213.0,"2011-10-30",13,4869.40
17214.0,"2011-10-10",6,1059.12
17215.0,"2010-09-01",1,186.15
17216.0,"2010-06-03",1,63.60
17217.0,"2011-04-19",2,210.10
17218.0,"2011-12-05",18,3891.39
17219.0,"2011-11-08",2,259.13
17220.0,"2011-11-15",21,4457.31
17221.0,"2011-12-02",5,976.62
17222.0,"2011-10-05",6,1579.51
17223.0,"2011-02-02",3,558.04
17224.0,"2010-07-26",1,100.86
17225.0,"2010-05-07",1,131.15
17226.0,"2011-02-04",3,895.47
17227.0,"2011-11-21",12,1878.93
17228.0,"2011-11-24",13,2820.03
17229.0,"2011-09-04",2,318.76
17230.0,"2011-03-20",18,9388.49
17231.0,"2011-11-27",25,7064.80
17232.0,"2011-12-07",2,417.77
17233.0,"2011-11-04",3,560.86
17234.0,"2011-06-10",1,149.89
17235.0,"2011-11-14",8,1562.98
17236.0,"2011-11-27",12,1929.26
17237.0,"2011-11-28",4,994.13
17238.0,"2011-12-07",32,7331.67
17239.0,"2011-01-31",4,1189.45
17240.0,"2010-04-22",1,130.60
17241.0,"2010-11-19",12,2736.64
17242.0,"2011-08-23",5,2889.28
17243.0,"2011-12-08",69,20203.58
17244.0,"2011-10-17",5,1826.04
17245.0,"2011-05-19",2,371.63
17246.0,"2010-06-11",2,38.92
17247.0,"2011-11-24",1,280.09
17248.0,"2011-08-11",2,500.54
17249.0,"2010-10-07",1,68.03
17250.0,"2011-12-06",2,381.97
17251.0,"2010-12-12",3,798.98
17252.0,"2011-08-15",2,348.91
17253.0,"2011-11-21",1,178.26
17254.0,"2011-12-05",3,469.48
17255.0,"2011-10-30",4,781.70
17256.0,"2011-08-24",5,498.93
17257.0,"2010-09-29",2,189.78
17258.0,"2010-11-08",2,417.30
17259.0,"2011-07-14",6,1452.39
17260.0,"2010-10-24",1,120.95
17261.0,"2010-07-18",1,221.59
17262.0,"2011-10-18",11,2488.76
17263.0,"2011-05-15",1,63.44
17264.0,"2010-10-11",1,268.28
17265.0,"2011-07-24",2,550.01
17266.0,"2011-12-07",5,501.72
17267.0,"2011-08-04",2,317.20
17268.0,"2011-08-24",11,1733.89
17269.0,"2010-11-19",1,491.81
17270.0,"2010-08-27",2,601.45
17271.0,"2009-12-03",1,204.30
17272.0,"2011-10-28",4,2148.63
17273.0,"2010-10-11",1,141.12
17274.0,"2011-11-04",2,573.22
17275.0,"2010-11-21",1,114.10
17276.0,"2010-11-02",1,502.49
17277.0,"2011-04-26",2,1065.35
17278.0,"2011-04-12",2,271.24
17279.0,"2011-10-13",1,187.83
17280.0,"2010-09-27",1,118.86
17281.0,"2010-11-30",6,797.85
17282.0,"2011-08-01",5,2308.54
17283.0,"2010-11-26",1,188.46
17284.0,"2011-10-10",8,2788.06
17285.0,"2010-03-21",2,407.94
17286.0,"2011-11-18",3,389.18
17287.0,"2011-11-13",21,3826.86
17288.0,"2011-11-30",11,2468.43
17289.0,"2011-11-08",9,2041.80
17290.0,"2011-12-06",8,1487.96
17291.0,"2011-02-04",1,550.80
17292.0,"2010-08-24",2,271.75
17293.0,"2011-12-01",17,3750.63
17294.0,"2010-02-08",2,467.79
17295.0,"2011-11-11",3,547.00
17296.0,"2009-12-09",1,338.13
17297.0,"2011-11-22",1,128.18
17298.0,"2011-08-30",5,954.26
17299.0,"2011-11-28",6,993.23
17300.0,"2010-11-14",2,393.64
17301.0,"2011-11-18",2,294.39
17302.0,"2011-11-25",5,1135.63
17303.0,"2010-12-13",1,250.04
17304.0,"2010-06-23",1,111.50
17305.0,"2010-03-01",1,2135.46
17306.0,"2011-11-29",21,9782.35
17307.0,"2010-11-09",11,3999.89
17308.0,"2010-11-11",2,4511.76
17309.0,"2011-09-05",3,320.39
17310.0,"2010-11-17",2,1025.10
17311.0,"2011-09-22",6,3566.56
17312.0,"2011-07-24",3,644.30
17313.0,"2011-11-08",1,2328.84
17314.0,"2011-11-15",17,4904.43
17315.0,"2011-12-08",43,9599.58
17316.0,"2010-10-15",1,124.45
17317.0,"2011-10-24",3,2600.34
17318.0,"2009-12-14",1,157.33
17319.0,"2010-02-08",1,29.10
17320.0,"2011-08-31",6,2444.85
17321.0,"2011-12-01",6,1665.21
17322.0,"2010-11-28",5,922.59
17323.0,"2011-11-24",12,1551.04
17324.0,"2011-11-22",12,2171.07
17325.0,"2011-03-04",3,609.57
17326.0,"2010-10-27",2,312.35
17327.0,"2010-10-26",2,152.35
17328.0,"2010-02-04",1,104.70
17329.0,"2011-11-25",5,998.53
17330.0,"2011-11-17",4,423.80
17331.0,"2011-08-08",1,175.20
17332.0,"2010-06-29",5,838.27
17333.0,"2011-09-15",1,494.25
17334.0,"2011-02-10",3,635.15
17335.0,"2010-11-21",2,497.04
17336.0,"2010-08-24",1,81.12
17337.0,"2011-07-11",4,1981.06
17338.0,"2011-11-22",17,11889.33
17339.0,"2011-09-06",3,302.36
17340.0,"2011-11-10",18,19617.95
17341.0,"2011-07-06",5,1272.21
17342.0,"2010-11-25",4,1227.54
17343.0,"2010-12-19",6,1259.94
17344.0,"2011-10-24",2,457.36
17345.0,"2011-11-24",10,1586.63
17346.0,"2011-12-06",26,4998.61
17347.0,"2011-09-14",1,228.96
17348.0,"2011-11-25",9,2442.29
17349.0,"2011-06-13",5,772.41
17350.0,"2011-12-01",7,1893.70
17351.0,"2011-11-03",12,1988.23
17352.0,"2010-01-12",1,36.25
17353.0,"2011-08-02",4,3242.00
17354.0,"2011-10-20",4,3133.96
17355.0,"2010-11-18",1,273.31
17356.0,"2011-02-01",5,946.47
17357.0,"2011-11-15",2,384.39
17358.0,"2011-02-09",5,861.01
17359.0,"2011-11-28",2,284.46
17360.0,"2011-11-22",6,1200.51
17361.0,"2011-10-21",5,871.79
17362.0,"2011-04-14",7,1024.04
17363.0,"2010-11-09",3,920.46
17364.0,"2011-12-09",28,11972.92
17365.0,"2011-11-27",15,8184.49
17366.0,"2010-10-03",2,1077.24
17367.0,"2011-04-15",1,167.55
17368.0,"2011-11-16",14,2758.29
17369.0,"2010-09-10",1,979.20
17370.0,"2011-09-28",4,446.18
17371.0,"2011-11-22",6,655.37
17372.0,"2011-10-30",28,4347.31
17373.0,"2011-10-30",7,1167.50
17374.0,"2011-05-05",3,727.11
17375.0,"2011-05-24",4,660.55
17376.0,"2011-09-30",4,453.64
17377.0,"2011-11-16",78,17644.27
17378.0,"2010-11-30",1,10.95
17379.0,"2011-11-28",1,389.72
17380.0,"2010-10-01",3,645.00
17381.0,"2011-12-01",38,36398.65
17382.0,"2011-10-05",8,902.28
17383.0,"2011-12-05",2,304.09
17384.0,"2011-11-20",3,507.55
17385.0,"2011-11-25",1,256.11
17386.0,"2011-12-02",7,2812.77
17387.0,"2011-11-20",2,746.81
17388.0,"2011-09-23",11,2675.37
17389.0,"2011-12-09",61,57215.33
17390.0,"2010-10-15",1,149.30
17391.0,"2011-06-29",2,508.80
17392.0,"2011-02-06",3,585.92
17393.0,"2010-10-25",2,381.15
17394.0,"2011-05-04",1,203.87
17395.0,"2010-07-19",1,97.50
17396.0,"2011-10-31",14,8409.60
17397.0,"2011-11-17",3,1198.28
17398.0,"2011-08-17",3,653.38
17400.0,"2011-08-05",8,4623.28
17401.0,"2010-06-16",1,114.85
17402.0,"2011-12-05",23,4635.56
17403.0,"2011-11-03",2,382.87
17404.0,"2011-12-05",23,47781.12
17405.0,"2011-12-08",3,1031.41
17406.0,"2011-01-10",13,4186.95
17407.0,"2010-10-24",1,552.90
17408.0,"2011-06-29",3,316.09
17409.0,"2011-06-08",10,7793.51
17410.0,"2011-11-23",5,1214.72
17411.0,"2011-11-27",5,1425.38
17412.0,"2011-12-07",16,4220.22
17413.0,"2010-10-31",2,560.14
17414.0,"2011-10-27",6,2249.52
17415.0,"2011-09-21",1,507.84
17416.0,"2011-11-10",22,17298.45
17417.0,"2010-06-09",1,164.18
17418.0,"2011-10-28",3,670.06
17419.0,"2011-11-28",18,6126.25
17420.0,"2011-10-20",6,953.58
17421.0,"2010-11-18",3,1059.41
17422.0,"2011-11-23",11,3594.76
17423.0,"2011-10-24",3,1118.95
17425.0,"2011-11-20",2,759.17
17426.0,"2011-12-01",13,8077.77
17427.0,"2011-09-29",1,100.80
17428.0,"2011-12-09",45,31466.76
17429.0,"2011-08-03",5,1357.46
17430.0,"2011-11-07",4,622.57
17431.0,"2011-01-30",1,403.30
17432.0,"2011-11-21",9,1728.99
17433.0,"2011-09-12",2,569.96
17434.0,"2011-12-07",7,2373.82
17435.0,"2010-10-24",1,331.35
17436.0,"2011-12-08",5,534.06
17437.0,"2010-06-28",1,369.68
17438.0,"2011-03-31",5,1422.77
17439.0,"2010-02-22",1,325.74
17440.0,"2011-07-06",4,323.58
17441.0,"2009-12-07",1,293.35
17442.0,"2011-11-03",15,4620.30
17443.0,"2011-05-04",1,534.24
17444.0,"2011-07-15",3,2940.04
17446.0,"2011-06-16",2,120.90
17447.0,"2011-10-30",2,541.53
17448.0,"2010-07-30",46,14523.67
17449.0,"2011-12-07",13,4868.15
17450.0,"2011-12-01",51,244784.25
17451.0,"2011-12-08",7,1721.40
17453.0,"2011-11-22",2,486.72
17454.0,"2011-05-31",10,1547.94
17455.0,"2011-05-20",1,131.70
17456.0,"2010-12-09",2,975.56
17457.0,"2011-08-05",14,5984.81
17458.0,"2011-11-24",2,529.58
17459.0,"2011-10-27",2,657.30
17460.0,"2011-09-06",16,2157.97
17461.0,"2011-11-17",3,735.82
17462.0,"2011-10-10",2,675.69
17463.0,"2011-11-23",7,2535.26
17464.0,"2011-07-04",3,907.14
17465.0,"2010-10-10",7,2542.79
17466.0,"2011-11-29",2,763.28
17467.0,"2010-11-09",1,102.60
17468.0,"2011-11-29",3,194.80
17469.0,"2011-11-23",17,5051.25
17470.0,"2011-10-26",11,2626.47
17471.0,"2010-08-22",1,321.65
17472.0,"2011-06-01",4,922.35
17473.0,"2010-10-27",2,607.00
17474.0,"2010-04-19",1,1047.00
17475.0,"2011-09-21",1,194.37
17476.0,"2010-11-09",2,489.86
17477.0,"2010-04-06",2,1144.30
17478.0,"2010-10-27",2,1272.80
17479.0,"2010-03-17",1,389.26
17480.0,"2011-09-23",2,882.23
17481.0,"2011-12-06",4,1255.59
17482.0,"2010-08-09",2,775.64
17483.0,"2011-10-05",4,591.73
17484.0,"2010-05-12",2,209.57
17486.0,"2011-03-23",1,396.87
17487.0,"2009-12-11",1,160.55
17488.0,"2010-03-08",1,336.50
17489.0,"2011-10-12",2,376.64
17490.0,"2011-12-09",9,2750.50
17491.0,"2011-12-08",17,5653.67
17492.0,"2011-04-05",3,1122.42
17493.0,"2010-11-19",1,100.91
17494.0,"2010-07-26",1,54.70
17495.0,"2011-12-02",3,806.72
17496.0,"2010-12-16",4,1412.89
17497.0,"2010-11-14",2,287.25
17498.0,"2011-09-25",1,272.22
17499.0,"2011-02-23",2,1341.39
17500.0,"2011-11-22",3,1138.00
17501.0,"2011-05-03",2,288.60
17502.0,"2011-11-30",4,689.10
17503.0,"2011-12-07",2,558.96
17504.0,"2011-05-17",18,9490.17
17505.0,"2011-07-01",5,2435.48
17506.0,"2011-09-25",1,302.20
17507.0,"2011-03-23",2,605.58
17508.0,"2011-03-04",8,4579.23
17509.0,"2011-10-13",8,6083.64
17510.0,"2011-11-15",2,514.56
17511.0,"2011-12-07",60,172132.87
17512.0,"2011-11-11",18,5467.82
17513.0,"2011-09-28",3,1158.80
17514.0,"2011-08-03",2,522.00
17515.0,"2011-11-08",9,1602.51
17516.0,"2011-11-24",6,947.50
17517.0,"2011-02-04",1,153.94
17518.0,"2010-10-10",2,329.42
17519.0,"2011-11-22",15,4774.17
17520.0,"2011-10-17",1,546.81
17521.0,"2011-11-10",5,1278.06
17522.0,"2011-12-08",5,1070.71
17523.0,"2011-11-28",4,652.74
17524.0,"2010-12-13",3,539.14
17525.0,"2010-12-15",3,1161.90
17526.0,"2011-12-05",12,3939.24
